Id_Curso;Disponibilidad;Fecha Creacion;Fecha Publicacion;Duracion;Origen;Idioma;Contenido;Tipo Curso;Costo;Encargado;Id Categoria ;Experto ;Titulo;Descripcion;Proveedor;Proposito formacion;Area de conocimiento ;Tipo contenido 
CEM_SA_003_0024;Y;;;;;;;PRES;;;SA_003;;Re-inducción del sistema de gestión SISO;;;;;
CEM_SA_003_0218;Y;;;;;;;VIRTUAL;;;SA_003;;Prevención COVID- 19 - Infografía antes de regresar al trabajo - Externo;;;;;
CEM_SA_003_0395;Y;;;;;;;OTRO;;;SA_003;;Lista de verificación - Trabajo en Alturas;;;;;
CLS_SA_002_0024;Y;;;;;;;PRES;;;SA_002;;Certificación - Internacional de Change Management - External;;;;;
CLS_SA_002_0037;Y;;;;;;;PRES;;;SA_002;;Coolture - San Francisco - External;;;;;
CEM_SA_003_0094;Y;;;;;;;VIRTUAL;;;SA_003;;Amatia - investigación y análisis de incidentes Argos;;;;;
CEM_SA_003_0096;Y;;;;;;;VIRTUAL;;;SA_003;;Amatia - Yo prometo observar general Argos;;;;;
CEM_SA_002_0064;Y;;;;;;;VIRTUAL;;;SA_002;;Inteligencia de negocios;;;;;
CEM_SA_002_0060;Y;;;;;;;VIRTUAL;;;SA_002;;Culture french guiana;;;;;
CEM_SA_002_0061;Y;;;;;;;VIRTUAL;;;SA_002;;Cultura/Culture Haiti;;;;;
CEM_SA_002_0062;Y;;;;;;;VIRTUAL;;;SA_002;;Cultura/Culture Surinam;;;;;
CEM_SA_001_0046;Y;;;;;;;VIRTUAL;;;SA_001;;Etapa de Cierre- GDD para colaboradores(as);;;;;
CEM_SA_001_0041;Y;;;;;;;PRES;;;SA_001;;Proceso de Retiro del Colaborador;;;;;
CEM_SA_003_0005;Y;;;;;;;PRES;;;SA_003;;Sensibilización en Yo Prometo Observar - No Programado;;;;;
CEM_SA_001_0458;Y;;;;;;;VIRTUAL;;;SA_001;;Flujograma del proceso Planeación del Talento - Externo;;;;;
CEM_SA_001_0002;Y;;;;;;;PRES;;;SA_001;;Successfactors LMS Instructor;;;;;
CEM_SA_001_0078;Y;;;;;;;PRES;;;SA_001;;Webinar Reclutamiento en SuccessFactors;;;;;
CEM_SA_001_0411;Y;;;;;;;VIRTUAL;;;SA_001;;Webinar Etapa planeación Gestión de desempeño;;;;;
CEM_SA_003_0073;Y;;;;;;;VIRTUAL;;;SA_003;;Equilibrio vida laboral y personal desde el trabajo remoto y teletrabajo;;;;;
CEM_SA_003_0182;Y;;;;;;;VIRTUAL;;;SA_003;;Módulo IV: Cambio Climático;;;;;
CEM_SA_003_0489;Y;;;;;;;VIRTUAL;;;SA_003;;Hablemos de diversidad: violencias basadas en género - Externo;;;;;
CEM_SA_002_0128;Y;;;;;;;PRES;;;SA_002;;Formación en Debida Diligencia;;;;;
CEM_SA_001_0034;Y;;;;;;;PRES;;;SA_001;;Creatividad e innovación;;;;;
CEM_SA_001_0138;Y;;;;;;;PRES;;;SA_001;;Formación de formadores en la era digital;;;;;
CEM_SA_001_0152;Y;;;;;;;PRES;;;SA_001;;Gestores de conocimiento;;;;;
SUM_SA_012_0002;Y;;;;;;;VIRTUAL;;;SA_012;;A1-Unidad 2- EF - Externo;;;;;
SUM_SA_012_0003;Y;;;;;;;VIRTUAL;;;SA_012;;A1-Unidad 3- EF - Externo;;;;;
STRUCTURALIA_14018;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción al Big Data;;;;;
CLS_SA_007_0136;Y;;;;;;;PRES;;;SA_007;;Developing Web Applications Using The Arcgis Api For Javascript;;;;;
CEM_SA_001_0084;Y;;;;;;;VIRTUAL;;;SA_001;;Gestión de equipos remotos;;;;;
CEM_SA_008_0505;Y;;;;;;;PRES;;;SA_008;;Proceso productivo y diseño de mezcla para elementos vibrocomprimidos de concreto;;;;;
SUM_SA_004_0011;Y;;;;;;;VIRTUAL;;;SA_004;;Diplomado Finanzas;;;;;
UBITS_0120;Y;;;;;;;VIRTUAL;;;SA_012;;Essential Business Job Vocabulary;;;;;
COURSERA_3243;Y;;;;;;;VIRTUAL;;;SA_001;;Comunicación, experimentación y aprendizaje en liderazgo;;;;;
UBITS_0075;Y;;;;;;;VIRTUAL;;;SA_001;;Pensamiento estratégico en los equipos de trabajo;;;;;
UBITS_0047;Y;;;;;;;VIRTUAL;;;SA_006;;ABC de la negociación;;;;;
UBITS_0212;Y;;;;;;;VIRTUAL;;;SA_002;;Conoce los fundamentos de Lean y Six Sigma;;;;;
CEM_SA_009_0298;Y;;;;;;;VIRTUAL;;;SA_009;;Venta consultiva;;;;;
SUM_SA_005_0007;Y;;;;;;;PRES;;;SA_005;;Transformación digital;;;;;
CEM_SA_009_0047;Y;;;;;;;PRES;;;SA_009;;Daily Vehicle Inspections / Pre-Trip / DOT Inspections;;;;;
CEM_SA_003_0185;Y;;;;;;;PRES;;;SA_003;;MSHA Annual Refresher;;;;;
CEM_SA_003_0134;Y;;;;;;;VIRTUAL;;;SA_003;;Introducción - Módulo 0;;;;;
STRUCTURALIA_17003;Y;;;;;;;VIRTUAL;;;SA_002;;Pasos a seguir para implantar el Marketing Digital en tu negocio;;;;;
CEM_SA_003_0134;N;;;;;;;VIRTUAL;;;SA_003;;Introducción - Módulo 0;;;;;
CEM_SA_003_0131;N;;;;;;;VIRTUAL;;;SA_003;;Política de sostenibilidad, política ambiental y otros compromisos voluntarios - Módulo 1;;;;;
CEM_SA_003_0116;N;;;;;;;VIRTUAL;;;SA_003;;Aspectos e impactos ambientales Argos- Módulo 3;;;;;
CEM_SA_003_0128;N;;;;;;;VIRTUAL;;;SA_003;;Planes y programas ambientales - Módulo 2;;;;;
CEM_SA_003_0124;N;;;;;;;VIRTUAL;;;SA_003;;Gestión integral de residuos - Módulo 5;;;;;
CEM_SA_003_0126;N;;;;;;;VIRTUAL;;;SA_003;;Incidentes ambientales - Módulo 4;;;;;
CLS_SA_007_0181;N;;;;;;;PRES;;;SA_007;;C2M Operativo(C y R);;;;;
COURSERA_3263;N;;;;;;;VIRTUAL;;;SA_001;;Estilos de Liderazgo: opciones para avanzar en desafíos complejos;;;;;
CEM_SA_001_0014;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 3;;;;;
CEM_SA_001_0015;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 4;;;;;
CEM_SA_001_0016;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 5;;;;;
CEM_SA_001_0017;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 6;;;;;
CEM_SA_001_0018;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 7;;;;;
CEM_SA_001_0019;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 8;;;;;
CEM_SA_001_0020;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 9;;;;;
CEM_SA_001_0011;N;;;;;;;VIRTUAL;;;SA_001;;Introducción el camino del viajero;;;;;
CEM_SA_001_0013;N;;;;;;;VIRTUAL;;;SA_001;;Camino del Viajero Tipología 2;;;;;
CLS_SA_007_0128;N;;;;;;;VIRTUAL;;;SA_007;;Gestión cobranza, pagos y financiaciones - Externo;;;;;
CLS_SA_007_0081;N;;;;;;;PRES;;;SA_007;;Procedimiento Evaluación Mantenimiento TYD;;;;;
CEM_SA_005_0196;N;;;;;;;VIRTUAL;;;SA_005;;SAP - Módulo 1 Argos;;;;;
CEM_SA_005_0197;N;;;;;;;VIRTUAL;;;SA_005;;SAP - Módulo 2 Argos;;;;;
CEM_SA_005_0198;N;;;;;;;VIRTUAL;;;SA_005;;SAP - Módulo 3 Argos;;;;;
CEM_SA_005_0213;N;;;;;;;VIRTUAL;;;SA_005;;Seguridad de la información Módulo 2;;;;;
CEM_SA_005_0187;N;;;;;;;VIRTUAL;;;SA_005;;Excel Intermedio;;;;;
CEM_SA_003_0173;N;;;;;;;VIRTUAL;;;SA_003;;Trabajo en alturas avanzado;;;;;
CEM_SA_001_0411;N;;;;;;;VIRTUAL;;;SA_001;;Webinar Etapa planeación Gestión de desempeño;;;;;
CEM_SA_008_0387;N;;;;;;;VIRTUAL;;;SA_006;;Maestro de materiales;;;;;
CEM_SA_005_0208;N;;;;;;;VIRTUAL;;;SA_005;;Red de colaboración Key users en Yammer;;;;;
STRUCTURALIA_1094;N;;;;;;;VIRTUAL;;;SA_007;;Smart Grids. La clave de la transición energética;;;;;
CEM_SA_003_0060;N;;;;;;;PRES;;;SA_003;;Primeros auxilios;;;;;
CEM_SA_003_0076;N;;;;;;;PRES;;;SA_003;;Semana de la sostenibilidad;;;;;
CEM_SA_003_0011;N;;;;;;;PRES;;;SA_003;;Certificación - trabajo en alturas;;;;;
CEM_SA_003_0010;N;;;;;;;PRES;;;SA_003;;Certificación - Coordinador en alturas;;;;;
CLS_SA_005_0040;N;;;;;;;VIRTUAL;;;SA_005;;Capacitación Proyecto MGO - Externo;;;;;
CLS_SA_007_0148;N;;;;;;;PRES;;;SA_007;;Entrenamiento y Reentrenamiento Operación Segura de Puente Grua en la Central Salvajina;;;;;
CLS_SA_007_0064;N;;;;;;;PRES;;;SA_007;;Puente Grua;;;;;
CLS_SA_007_0152;N;;;;;;;PRES;;;SA_007;;Diseño de Lineas de Alta Tension;;;;;
CLS_SA_007_0291;N;;;;;;;PRES;;;SA_007;;Ingeniería de confiabilidad para soportar la gestión de mantenimiento;;;;;
CLS_SA_003_0063;N;;;;;;;PRES;;;SA_003;;Taller de comunicaciones para Socioambiental;;;;;
GRA_SA_003_0019;N;;;;;;;VIRTUAL;;;SA_016;;Taller de género - Externo;;;;;
GRA_SA_003_0033;N;;;;;;;VIRTUAL;;;SA_016;;Evaluación Rol Multiplicadores de de diversidad;;;;;
GRA_SA_003_0040;N;;;;;;;VIRTUAL;;;SA_016;;Evaluación Beneficios de una cultura diversa;;;;;
COURSERA_3071;N;;;;;;;VIRTUAL;;;SA_005;;Humanidades digitales;;;;;
GRA_SA_003_0034;N;;;;;;;VIRTUAL;;;SA_016;;Evaluación Sesgos Cognitivos e inclusión en las organizaciones;;;;;
GRA_SA_003_0029;N;;;;;;;VIRTUAL;;;SA_003;;Rol Multiplicadores de diversidad - Sesión 1;;;;;
GRA_SA_003_0015;N;;;;;;;VIRTUAL;;;SA_016;;Taller Sesgos Cognitivos e inclusión en las organizaciones - Externo;;;;;
GRA_SA_003_0018;N;;;;;;;VIRTUAL;;;SA_016;;Conversatorio Diversidad y género - Externo;;;;;
CEM_SA_003_0533;N;;;;;;;VIRTUAL;;;SA_016;;Formación para el Comité de Diversidad e Inclusión - Externo;;;;;
GRA_SA_003_0014;N;;;;;;;VIRTUAL;;;SA_016;;Conversatorio Sesgos Cognitivos e inclusión en las organizaciones - Externo;;;;;
GRA_SA_003_0016;N;;;;;;;VIRTUAL;;;SA_016;;Conversatorio Beneficios de una cultura diversa - Externo;;;;;
GRA_SA_003_0017;N;;;;;;;VIRTUAL;;;SA_016;;Taller  Beneficios de una cultura diversa - Externo;;;;;
CLS_SA_007_0116;N;;;;;;;VIRTUAL;;;SA_007;;Certificacio?n internacional en change management de PROSCI® - Externo;;;;;
GRA_SA_003_0013;N;;;;;;;VIRTUAL;;;SA_016;;Rol Multiplicadores de diversidad - Externo;;;;;
CLS_SA_002_0042;Y;;;;;;;PRES;;;SA_002;;Congreso - Save the date 4to CEC y 75ª Asamblea Nacional ANDI - Externo;;;;;
CLS_SA_001_0065;Y;;;;;;;VIRTUAL;;;SA_001;;Daily Stoic Leadership challenge - Externo;;;;;
GRA_SA_001_0006;Y;;;;;;;PRES;;;SA_001;;Programa de Desarrollo Directivo PDD;;;;;
CLS_SA_012_0002;Y;;;;;;;VIRTUAL;;;SA_012;;Curso de Inglés Inntense B2 - External;;;;;
STRUCTURALIA_1082;Y;;;;;;;VIRTUAL;;;SA_007;;Nuevas tecnologías de almacenamiento de energía;;;;;
SUM_SA_015_0103;Y;;;;;;;VIRTUAL;;;SA_015;;Modelo de servicio;;;;;
STRUCTURALIA_1245;Y;;;;;;;VIRTUAL;;;SA_005;;AutoCAD Civil 3D;;;;;
CLS_SA_007_0321;Y;;;;;;;PRES;;;SA_007;;10th International Conference Offshore Foundations 2022;;;;;
SUM_SA_001_0014;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Actualización de hoja de vida;;;;;
CLS_SA_007_0214;N;;;;;;;VIRTUAL;;;SA_007;;Clientes y Topología de Red;;;;;
CLS_SA_007_0215;N;;;;;;;VIRTUAL;;;SA_007;;Llamadas e Incidentes 1;;;;;
CLS_SA_007_0216;N;;;;;;;VIRTUAL;;;SA_007;;Llamadas e Incidentes 2;;;;;
CLS_SA_007_0217;N;;;;;;;VIRTUAL;;;SA_007;;Herramientas de Análisis DMS;;;;;
CLS_SA_007_0218;N;;;;;;;VIRTUAL;;;SA_007;;FLISR;;;;;
CLS_SA_007_0219;N;;;;;;;VIRTUAL;;;SA_007;;Herramientas de Análisis DMS 2;;;;;
CLS_SA_007_0220;N;;;;;;;VIRTUAL;;;SA_007;;Herramientas de búsqueda;;;;;
CLS_SA_007_0232;N;;;;;;;VIRTUAL;;;SA_007;;Módulo 1: Conceptos y contexto operacional Celsia;;;;;
CLS_SA_007_0052;N;;;;;;;VIRTUAL;;;SA_007;;Operadores EMS GMS- ADMS - Externo;;;;;
CLS_SA_007_0251;N;;;;;;;PRES;;;SA_007;;Plataforma Fotovoltaica;;;;;
CLS_SA_007_0265;N;;;;;;;PRES;;;SA_007;;ADMS Y OMS;;;;;
CLS_SA_007_0307;N;;;;;;;VIRTUAL;;;SA_007;;Curso Proyectos Solares Fotovoltaicos – nivel básico - Externo;;;;;
CLS_SA_007_0124;N;;;;;;;PRES;;;SA_007;;Curso Pruebas, Recepción de Fabrica y Mtto de Transformadore;;;;;
STRUCTURALIA_1095;N;;;;;;;VIRTUAL;;;SA_007;;Subestaciones de alta tensión;;;;;
CLS_SA_007_0121;N;;;;;;;PRES;;;SA_007;;Jornada Refuerzo Soluciones Energeticas E Iluminacion Eficiente;;;;;
CLS_SA_007_0245;N;;;;;;;PRES;;;SA_007;;Talleres creación y desarrollo de producto centrado en valor B4B;;;;;
SUM_SA_003_0002;N;;;;;;;PRES;;;SA_003;;La Bici me mueve - Segunda parte;;;;;
CLS_SA_003_0013;N;;;;;;;PRES;;;SA_001;;Taller energías renovables REC´s;;;;;
CLS_SA_007_0184;N;;;;;;;PRES;;;SA_007;;Field;;;;;
CLS_SA_007_0093;N;;;;;;;PRES;;;SA_007;;Fronius - Technical Meeting;;;;;
CLS_SA_005_0038;N;;;;;;;VIRTUAL;;;SA_005;;C2M Órdenes de Servicio Administrativos;;;;;
CLS_SA_007_0110;N;;;;;;;VIRTUAL;;;SA_007;;Gerencia Estratégica de Ventas - Externo;;;;;
CEM_SA_002_0389;Y;;;;;;;VIRTUAL;;;SA_001;;Formador de Formadores: Introducción;;;;;
CEM_SA_003_0030;Y;;;;;;;PRES;;;SA_003;;Normatividad en Sistema de Gestión SISO;;;;;
CLS_SA_007_0269;Y;;;;;;;PRES;;;SA_007;;Termografía Nivel 1;;;;;
STRUCTURALIA_1334;Y;;;;;;;VIRTUAL;;;SA_002;;Contract Manager: Administración y gestión de contratos de proyectos de ingeniería y construcción;;;;;
CLS_SA_007_0259;N;;;;;;;PRES;;;SA_007;;Góndola 2022;;;;;
CLS_SA_007_0043;N;;;;;;;PRES;;;SA_007;;Especialización Seguridad Instalaciones Críticas & Terrorismo e Inteligencia Corporativa;;;;;
CLS_SA_007_0188;N;;;;;;;PRES;;;SA_007;;Consulta C2M,Sales,Service,Reportes,Social;;;;;
CEM_SA_003_0173;N;;;;;;;PRES;;;SA_003;;Daily Safety Toolbox Meetings/Stand down meetings/General safety topics/MSHA or OSHA Toolbox;;;;;
CEM_SA_003_0171;N;;;;;;;PRES;;;SA_003;;Safety & Incident Alerts;;;;;
CEM_SA_003_0181;N;;;;;;;PRES;;;SA_003;;Confined Spaces;;;;;
CEM_SA_003_0257;N;;;;;;;PRES;;;SA_003;;Emergency Response/Emergency Management Response;;;;;
CEM_SA_003_0172;N;;;;;;;PRES;;;SA_003;;Incident Review, Reporting & Documentation;;;;;
CEM_SA_003_0188;N;;;;;;;PRES;;;SA_003;;Personal Protective Equipment - ALL TOPICS;;;;;
CEM_SA_003_0183;N;;;;;;;PRES;;;SA_003;;Housekeeping;;;;;
CEM_SA_003_0213;N;;;;;;;PRES;;;SA_003;;Workplace Inspections and Field Risk Assessment (FRA);;;;;
CEM_SA_001_0108;N;;;;;;;PRES;;;SA_001;;Cellphone policy/Mobile Media;;;;;
CEM_SA_003_0224;N;;;;;;;PRES;;;SA_003;;Respiratory protection;;;;;
CEM_SA_003_0214;N;;;;;;;PRES;;;SA_003;;Compressed Gas/Cylinder;;;;;
CEM_SA_003_0251;N;;;;;;;PRES;;;SA_003;;Hearing Conservation / Noise Exposure;;;;;
CEM_SA_003_0101;N;;;;;;;VIRTUAL;;;SA_003;;Personal protective equipment advanced;;;;;
CEM_SA_003_0279;N;;;;;;;PRES;;;SA_003;;Compressed air / High Pressure air cleaning;;;;;
CEM_SA_003_0227;N;;;;;;;PRES;;;SA_003;;Communication Meeting (Plant-Wide/Division-Wide);;;;;
CLS_SA_007_0326;Y;;;;;;;PRES;;;SA_007;;VI seminario de centrales hidroeléctricas;;;;;
UBITS_0097;Y;;;;;;;VIRTUAL;;;SA_005;;Crea valor e innova en tu rol con Microsoft 365;;;;;
CLS_SA_007_0258;Y;;;;;;;VIRTUAL;;;SA_007;;Economía y marco normativo sectorial - Externo;;;;;
CLS_SA_002_0031;Y;;;;;;;PRES;;;SA_002;;Congreso de Derecho Laboral - Cámara de Comercio de Medellín - Externo;;;;;
CLS_SA_002_0035;Y;;;;;;;PRES;;;SA_002;;37° Congreso Nacional de Derecho Laboral y la Seguridad Social, Edición 2019. - Externo;;;;;
CLS_SA_007_0219;Y;;;;;;;PRES;;;SA_007;;Retie del futuro;;;;;
CLS_SA_007_0297;Y;;;;;;;PRES;;;SA_007;;Diplomado: Gestión Efectiva del Retail;;;;;
STRUCTURALIA_14120;Y;;;;;;;VIRTUAL;;;SA_005;;Tecnología Blockchain y DLT (2022);;;;;
CLS_SA_007_0331;Y;;;;;;;PRES;;;SA_007;;Congreso Internacional de TIC;;;;;
CLS_SA_005_0014;Y;;;;;;;PRES;;;SA_005;;Uso de Stradata;;;;;
CLS_SA_002_0053;Y;;;;;;;VIRTUAL;;;SA_002;;V Curso de derecho y regulación de la energía en la Unión Europea - Externo;;;;;
CEM_SA_002_0501;Y;;;;;;;VIRTUAL;;;SA_002;;Inducción Regional Caribe y Centroamérica;;;;;
CLS_SA_005_0006;Y;;;;;;;PRES;;;SA_005;;Encuentro mundial Big Data e Inteligencia Artificial;;;;;
CLS_SA_007_0327;Y;;;;;;;PRES;;;SA_007;;Andicom 2022;;;;;
CLS_SA_007_0106;Y;;;;;;;PRES;;;SA_007;;Analitica para Optimizar la Gestión del Mantenimient;;;;;
UBITS_0095;Y;;;;;;;VIRTUAL;;;SA_005;;Crea tablas dinámicas en Excel 2019;;;;;
CEM_SA_003_0022;Y;;;;;;;PRES;;;SA_003;;Capacitación plan de Emergencia;;;;;
CEM_SA_003_0088;Y;;;;;;;PRES;;;SA_003;;Yo prometo observar programado - Presencial;;;;;
CEM_SA_003_0364;Y;;;;;;;VIRTUAL;;;SA_003;;Implementación del sistema de seguridad y salud en el trabajo - Externo;;;;;
SUM_SA_003_0003;Y;;;;;;;VIRTUAL;;;SA_003;;Inducción Seguridad y Salud en el trabajo empleados - Summa;;;;;
CEM_SA_003_0665;Y;;;;;;;VIRTUAL;;;SA_003;;Ingresos Online;;;;;
GRA_SA_002_0039;Y;;;;;;;VIRTUAL;;;SA_002;;Curso Anual de Conducta - Comprometidos 2020;;;;;
SUM_SA_002_0022;Y;;;;;;;VIRTUAL;;;SA_015;;Agilismo - Externo;;;;;
GRA_SA_001_0022;Y;;;;;;;VIRTUAL;;;SA_016;;Diversidad que trasciende - Externo;;;;;
SUM_SA_003_0024;Y;;;;;;;VIRTUAL;;;SA_003;;Módulo 1: Cuidemos de nuestra salud;;;;;
SUM_SA_002_0002;Y;;;;;;;VIRTUAL;;;SA_002;;Política de prevención de consumo de sustancias psicoactivas y alcoholismo;;;;;
SUM_SA_001_0083;Y;;;;;;;VIRTUAL;;;SA_001;;Gestión del desempeño 2021- Colaboradores;;;;;
SUM_SA_003_0037;Y;;;;;;;VIRTUAL;;;SA_002;;Módulo 2: Observa tu salud;;;;;
SUM_SA_005_0233;Y;;;;;;;VIRTUAL;;;SA_005;;Desempeño continuo - Rol colaborador;;;;;
ODI_SA_002_0032;Y;;;;;;;VIRTUAL;;;SA_002;;Inducción Corporativa Odinsa;;;;;
SUM_SA_001_0144;Y;;;;;;;VIRTUAL;;;SA_001;;Trabajo en equipo en entornos virtuales;;;;;
SUM_SA_015_0023;Y;;;;;;;VIRTUAL;;;SA_015;;ViernesDeTransformación: Seguridad Digital;;;;;
SUM_SA_015_0025;Y;;;;;;;VIRTUAL;;;SA_015;;ViernesDeTransformación: Experiencia de Usuario;;;;;
SUM_SA_015_0024;Y;;;;;;;VIRTUAL;;;SA_015;;ViernesDeTransformación: Chatbots y Asistentes virtuales;;;;;
SUM_SA_003_0462;Y;;;;;;;VIRTUAL;;;SA_003;;¿Cómo transformar las crisis en un inmenso regalo?;;;;;
SUM_SA_003_0460;Y;;;;;;;VIRTUAL;;;SA_016;;Liderazgo y empoderamiento femenino en la era digital;;;;;
SUM_SA_015_0129;Y;;;;;;;VIRTUAL;;;SA_015;;VDT: Introducción Seguridad digital;;;;;
SUM_SA_015_0130;Y;;;;;;;VIRTUAL;;;SA_015;;VDT: Redes sociales;;;;;
SUM_SA_005_0209;Y;;;;;;;VIRTUAL;;;SA_005;;ControlDoc 2021;;;;;
SUM_SA_015_0174;Y;;;;;;;VIRTUAL;;;SA_015;;VDT: Hacking del individualismo;;;;;
SUM_SA_005_0075;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción a Control DOC - Odinsa;;;;;
CEM_SA_001_0062;Y;;;;;;;VIRTUAL;;;SA_001;;Planning stage USA - Leader role;;;;;
GRA_SA_004_0016;Y;;;;;;;PRES;;;SA_004;;Programa Tributario: Grupo Argos;;;;;
SUM_SA_006_0010;Y;;;;;;;VIRTUAL;;;SA_006;;Negociación - Externo;;;;;
SUM_SA_015_0181;Y;;;;;;;VIRTUAL;;;SA_015;;¿Qué son las habilidades digitales y por que son importantes para el bienestar de los trabajadores? - Externo;;;;;
SUM_SA_001_0003;Y;;;;;;;PRES;;;SA_001;;Diplomado Formación;;;;;
CEM_SA_003_0021;Y;;;;;;;VIRTUAL;;;SA_003;;Light Vehicle Road Safety Best Practices Guideline;;;;;
GRA_SA_001_0005;Y;;;;;;;PRES;;;SA_001;;Habilidades de negociación: Estrategias para aumentar la efectividad;;;;;
CEM_SA_006_0025;Y;;;;;;;PRES;;;SA_006;;Proceso de compras y estrategias de liberación;;;;;
CEM_SA_002_0448;Y;;;;;;;VIRTUAL;;;SA_002;;Committed to business conduct;;;;;
GRA_SA_016_0002;Y;;;;;;;PRES;;;SA_016;;Sesgos inconscientes;;;;;
CEM_SA_001_0357;Y;;;;;;;VIRTUAL;;;SA_001;;Successfactors LMS Rol Programador Formación - Evaluación ficha técnica;;;;;
SUM_SA_015_0056;Y;;;;;;;VIRTUAL;;;SA_015;;Tolerancia a la frustración para el servicio;;;;;
SUM_SA_001_0191;Y;;;;;;;VIRTUAL;;;SA_001;;The Manager Who Can Coach - External;;;;;
SUM_SA_001_0192;Y;;;;;;;VIRTUAL;;;SA_001;;Feedforward: retroalimentación para el futuro - Externo;;;;;
SUM_SA_012_0062;Y;;;;;;;VIRTUAL;;;SA_012;;Comunicación Escrita;;;;;
SUM_SA_001_0141;Y;;;;;;;VIRTUAL;;;SA_001;;Transferencia: Corporate learning week 2021;;;;;
SUM_SA_001_0140;Y;;;;;;;VIRTUAL;;;SA_001;;Creatividad para la solución de conflictos laborales;;;;;
SUM_SA_001_0142;Y;;;;;;;VIRTUAL;;;SA_001;;Conversaciones efectivas;;;;;
SUM_SA_012_0035;Y;;;;;;;VIRTUAL;;;SA_012;;Francés A2 - External;;;;;
SUM_SA_001_0173;Y;;;;;;;VIRTUAL;;;SA_001;;Lo que nos hace aún más grandes a lo mejor no es lo que siempre hemos creído - Externo;;;;;
SUM_SA_003_0033;Y;;;;;;;VIRTUAL;;;SA_003;;Practicas para la vida - Externo;;;;;
GRA_SA_002_0043;Y;;;;;;;PRES;;;SA_002;;¿Cómo las ciencias del comportamiento aportan a la transformación social? - Externo;;;;;
COURSERA_3029;Y;;;;;;;VIRTUAL;;;SA_001;;¿Cómo persuadir? Jugando con palabras, imágenes y números;;;;;
COURSERA_3038;Y;;;;;;;VIRTUAL;;;SA_002;;Negociación 4.0;;;;;
SUM_SA_003_0466;Y;;;;;;;VIRTUAL;;;SA_016;;Comunicación inclusiva - Externo;;;;;
SUM_SA_003_0019;Y;;;;;;;VIRTUAL;;;SA_003;;Incomodémonos y hablemos de diversidad, sexualidad y género;;;;;
CEM_SA_001_0528;Y;;;;;;;VIRTUAL;;;SA_001;;Competencia a la carta;;;;;
SUM_SA_003_0479;Y;;;;;;;VIRTUAL;;;SA_003;;Consciencia Ambiental - Separación de residuos - Externo;;;;;
SUM_SA_003_0463;Y;;;;;;;VIRTUAL;;;SA_003;;Conversaciones por tu bienestar: La vida pos-vacunación - Externo;;;;;
SUM_SA_003_0455;Y;;;;;;;VIRTUAL;;;SA_003;;Incomodémonos y tertuliemos de Diversidad e Inclusión - Externo;;;;;
SUM_SA_004_0047;Y;;;;;;;VIRTUAL;;;SA_004;;Finanzas personales;;;;;
SUM_SA_002_0071;Y;;;;;;;VIRTUAL;;;SA_002;;Derecho laboral para dummies - Externo;;;;;
SUM_SA_015_0053;Y;;;;;;;VIRTUAL;;;SA_015;;Inteligencia colectiva - Externo;;;;;
SUM_SA_015_0038;Y;;;;;;;VIRTUAL;;;SA_015;;Innovación Desde el Ser - Externo;;;;;
SUM_SA_003_0027;Y;;;;;;;VIRTUAL;;;SA_003;;Incomodemonos y Hablemos de Diversidad y Multiculturalidad - Externo;;;;;
SUM_SA_015_0012;Y;;;;;;;VIRTUAL;;;SA_015;;Ruptura de paradigmas para el servicio - Externo;;;;;
SUM_SA_001_0057;Y;;;;;;;VIRTUAL;;;SA_001;;Manejo de situaciones ambiguas para líderes - Externo;;;;;
SUM_SA_003_0020;Y;;;;;;;VIRTUAL;;;SA_003;;Women Economic Summit 2020;;;;;
SUM_SA_002_0017;Y;;;;;;;VIRTUAL;;;SA_002;;Inducción Telework - Externo;;;;;
SUM_SA_001_0184;Y;;;;;;;VIRTUAL;;;SA_001;;Manejo del tiempo y establecimiento de prioridades - Externo;;;;;
SUM_SA_015_0021;Y;;;;;;;VIRTUAL;;;SA_015;;Servicio al Cliente - Externo;;;;;
SUM_SA_001_0194;Y;;;;;;;VIRTUAL;;;SA_001;;Tendencias Globales de Talento 2022 - Externo;;;;;
SUM_SA_015_0170;Y;;;;;;;VIRTUAL;;;SA_015;;Comunicación 360 - Externo;;;;;
CEM_SA_016_0003;Y;;;;;;;VIRTUAL;;;SA_016;;Vive la inclusión: Semana de la diversidad, equidad e inclusión - Externo;;;;;
SUM_SA_003_0494;Y;;;;;;;VIRTUAL;;;SA_003;;Habilidades, competencias y destrezas para la promoción de la salud mental - Externo;;;;;
SUM_SA_002_0131;Y;;;;;;;VIRTUAL;;;SA_002;;Metodología de evaluación de riesgos y matriz RAM - Externo;;;;;
